paper_id,title,year,authors,abstract,venue,url
1868c61b82801408521cf0fca4396a698311b5d5,Cyber Threat Intelligence in Intrusion Detection: A Systematic Review of Detection Strategies,2024,Parag Deoskar; A. K. Sachan,"In the digital age, the need for robust Intrusion Detection Systems (IDS) is critical to safeguarding essential infrastructures due to the increasing sophistication of cyber security threats. While traditional IDS methods, such as signature-based and anomaly-based detection, have their merits, they often struggle to address emerging cyber threats like zero-day attacks, polymorphic malware, and advanced persistent threats (APTs). Recent advancements in machine learning (ML) and deep learning (DL) have significantly enhanced IDS capabilities, enabling them to detect threats in a more intelligent and adaptive manner. This review paper provides a comprehensive analysis of various intrusion detection approaches, including traditional, hybrid, and next-generation methods. It explores how deep neural networks (DNNs), convolutional neural networks (CNNs), recurrent neural networks (RNNs), and transformers can be used to identify complex attack patterns. Furthermore, we examine the role of feature selection techniques, data preprocessing methods, and publicly available datasets, such as UNSW-NB15, TCP/IP, and KDD99, in boosting the performance of IDS. The paper also discusses the challenges involved in implementing real-time IDS, including computational overhead, false positives, adversarial attacks, and scalability issues in cloud and IoT environments. Special attention is given to the potential of federated learning and blockchain-based IDS solutions for decentralized and privacy-preserving threat detection. Overall, this study provides researchers and cybersecurity professionals with a thorough understanding of the current state of intrusion detection, highlighting its limitations and potential advancements. The goal is to guide the development of more efficient and intelligent IDS solutions in the future.",International Journal of Information Technology and Management,https://www.semanticscholar.org/paper/1868c61b82801408521cf0fca4396a698311b5d5
b2d6c650d820d01677c232ca7e98387a572ce6a3,"Cybersecurity Framework for Banking Systems: A Multi-Layer Defense Architecture Using Machine Learning, Microservices, and Zero-Trust Principles",2024,Ravi Kumar Ireddy,"The exponential growth of digital banking platforms has created unprecedented cybersecurity challenges including distributed denial-of-service attacks, advanced persistent threats, credential stuffing attacks, API vulnerabilities, and insider threats targeting financial infrastructure. Contemporary banking security systems struggle with fragmented defense mechanisms, inadequate real-time threat detection, insufficient encryption key management, limited audit trails, and poor integration across authentication, authorization, vulnerability management, and disaster recovery components. This research introduces a comprehensive cloud-native intelligent cybersecurity framework implementing twelve integrated security layers encompassing authentication with multi-factor verification, role-based authorization with least privilege enforcement, end-to-end encryption with transport layer security protocols, vulnerability management with continuous monitoring, audit compliance with comprehensive logging, network security with intrusion detection systems, terminal security with device management, emergency response with incident protocols, container security with runtime protection, API security with rate limiting, third-party vendor risk management, and disaster recovery with system redundancy. The framework leverages Java microservices architecture deployed on Kubernetes for horizontal scalability, Angular-based security dashboards for real-time monitoring, machine learning algorithms including random forests and recurrent neural networks for anomaly detection achieving 98.4% threat identification accuracy, and blockchain-enabled immutable audit trails. Experimental validation across simulated banking environments processing 4.2 million daily transactions demonstrates 94% reduction in mean time to detect security incidents, 87% improvement in false positive reduction, 99.97% system availability, and compliance with SOC 2, PCI-DSS, and GDPR regulatory requirements. This research establishes a comprehensive paradigm for financial institution cybersecurity combining cloud infrastructure, intelligent threat detection, and defense-in-depth principles.",World Journal of Advanced Research and Reviews,https://www.semanticscholar.org/paper/b2d6c650d820d01677c232ca7e98387a572ce6a3
87063eaf0b9bcc26bfc32e652cad5e9887d49040,Data-Driven Framework for Cloud Storage Security Optimization: Leveraging Predictive Analytics and Machine Learning to Enhance Threat Detection and Incident Response,2024,Ms. V. Ramya; V. J. Mr; R. PavanL; Ms; R. PreethuB; S. MsChandana; Majeti Naveen; M. N. Mr; Prashanth Sagar,"As cloud storage adoption accelerates, securing sensitive data against evolving threats, including Advanced Persistent Threats (APTs), Zero-Day Exploits, and Insider Threats, has become paramount. This research introduces a data-driven framework that harnesses predictive analytics, machine learning (ML), and deep learning (DL) techniques to fortify threat detection and incident response in cloud storage environments. By integrating real-time monitoring via Security Information and Event Management (SIEM) systems, anomaly detection using Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN), and predictive modeling through Graph-Based Anomaly Detection (GBAD), our framework identifies potential security risks and optimizes countermeasures. Leveraging ML algorithms, such as Random Forest and Support Vector Machines (SVM), our approach analyzes historical incident data, user behavior, and system logs to predict and prevent attacks. Key benefits include proactive security measures, reduced response times via Security Orchestration, Automation, and Response (SOAR), and minimized data breaches through Containerization (Docker) and Serverless Computing (AWS Lambda). This research advances the development of intelligent cloud storage security solutions, ensuring robust protection for sensitive data in cloud-based infrastructure, compliant with PCI-DSS, HIPAA, GDPR, NIST Cybersecurity Framework, and ISO 27001.",Journal of Electrical Systems,https://www.semanticscholar.org/paper/87063eaf0b9bcc26bfc32e652cad5e9887d49040
c6a75cbcaf8376d6c85fa05d12a980acc180f1d1,Defence Mechanism against Advanced Persistent Threat Attack Using Significant Features based Deep Learning Model,2024,S. U; Vinoth Kumar C.N.S.,"The advanced persistent threat (APT) attack is the most frequent and seriously damaging one that can be launched against the target system. This type of malicious activity is deliberate and focused, with specific objectives in mind. The rise of this attack technique poses a significant challenge to the information security systems of various businesses, governments, and organizations. The techniques of utilizing deep learning (DL) or machine learning (ML) methods to evaluate abnormal behaviours and network traffic signs for preventing and detecting APT attacks are becoming popular in recent times. Though, the APT attack detection technique utilizes behaviour evaluation and analysis methods for confronting various problems owing to the absence of distinctive data of attack drives. So, the experimental outcomes display better recognition, it does not bring higher effectiveness in practice. Therefore, this study develops a novel Defence against Advanced Persistent Threat Attack Detection Feature Selection with Deep Learning (DAPTAD-FSDL) Method. The key objective of the DAPTAD-FSDL approach lies in the robust defence against the detection of APT attacks. In the presented DAPTAD-FSDL model, Z-score normalization is performed to change the raw data into a compatible format. Then, the presented DAPTAD-FSDL technique accomplishes the feature selection process using the grey wolf optimizer (GWO) algorithm. Besides, the attention with CNN-BiLSTM model is employed for the defence against the detection of APT attacks. Finally, a multi-objective improved golden jackal optimization algorithm (MIGJOA) is exploited for the optimal hyperparameter adjustment of the A-CNN-BiLSTM model. The experimental analysis of the DAPTAD-FSDL algorithm is tested employing the APT NSL-KDD dataset. The simulation outcomes described the supremacy of the DAPTAD-FSDL technique under different measures.",Journal of Internet Services and Information Security,https://doi.org/10.58346/jisis.2024.i4.016
100a71d879d48e1f7a67714d3f914385edfa0d66,Evaluating Machine Learning Techniques for ICS Security: Insights from Dataset Limitations and Classifier Performance,2024,Eslam Amer; Tamer Elboghdadly,"The security of Industrial Control Systems (ICSs) is critical for the operation of essential infrastructure like energy, water, and transportation. However, ICS communication protocols often lack essential security features, making them vulnerable to advanced persistent threat (APT) attacks, as evidenced by cyberattacks like Stuxnet and Triton. One potential solution is deploying Intrusion Detection Systems (IDS) to monitor network traffic and detect intrusions. While Machine Learning (ML) and Deep Learning (DL) have shown promise for IDS, testing these methods in real ICS environments is impractical due to the risk of disruptions and the challenge of labeling data without altering system functionality. This study compares the performance of several ML classifiers, including Logistic Regression, Decision Tree, XGBoost, Random Forest, ANN, LightGBM, and SVM, in detecting ICS cyberattacks. The classifiers generally performed well but showed variations depending on the type of attack. For instance, Decision Tree, Random Forest, and SVM excelled in detecting DDoS attacks, while performance dropped for PortScan attacks. LightGBM outperformed others across multiple attack types, with F-scores between 0.993 and 1.000. The study highlights the importance of comprehensive, labeled datasets for improving IDS effectiveness in ICS environments.","2024 International Mobile, Intelligent, and Ubiquitous Computing Conference (MIUCC)",https://www.semanticscholar.org/paper/100a71d879d48e1f7a67714d3f914385edfa0d66
11ff4fa759c85b4aceeca66fa67c07a5aa44db92,FedHE-Graph: Federated Learning with Hybrid Encryption on Graph Neural Networks for Advanced Persistent Threat Detection,2024,Atmane Ayoub Mansour Bahar; Kamel Soaïd Ferrahi; Mohamed-Lamine Messai; H. Seba; Karima Amrouche,"Intrusion Detection Systems (IDS) play a crucial role in safeguarding systems and networks from different types of attacks. However, IDSes face significant hurdles in detecting Advanced Persistent Threats (APTs), which are sophisticated cyber-attacks characterised by their stealth, duration, and advanced techniques. Recent research has explored the effectiveness of Graph Neural Networks (GNNs) in APT detection, leveraging their ability to analyse intricate-relationships within graph data. However, existing approaches often rely on local models, limiting their adaptability to evolving APT-tactics and raising privacy-concerns. In response to these challenges, this paper proposes integrating Federated-Learning (FL) into the architectures of GNN-based Intrusion Detection Systems. Moreover, our solution includes an enhanced encryption-system of the clients’ weights to safely send them to the server through the system’s network. This solution prevents man-in-the-middle (MitM) attacks from intercepting the weights and reconstructing clients data using reverse engineering. We evaluate our approach on several datasets, demonstrating promising results in reducing false-positive rates compared to state-of-the-art Provenance-based IDSes (PIDS).",ARES,https://www.semanticscholar.org/paper/11ff4fa759c85b4aceeca66fa67c07a5aa44db92
74e87669d0f46e77a3d6ce94f0de5569da96b1f4,Harnessing Machine Learning for APTs Detection and Mitigation in Large-Scale Networks,2024,Reeta Mishra; Neelu Chauduray; Gaganjot Kaur,"A significant and ongoing cyber security concern is the presence of Advanced Persistent Threats (APTs), especially in large-scale networks. APTs are known for their lengthy lifespan, stealth, and sophistication. As a result, they frequently elude conventional security measures, calling for more flexible and durable solutions. Machine learning (ML) has become a potent instrument for improving these sophisticated threats’ detection and response. This review paper investigates the use of machine learning (ML) to counteract advanced persistent threats (APTs), emphasizing critical techniques including anomaly detection, behavioural analysis, and threat intelligence integration. We investigate how successfully different machine learning algorithms-such as deep learning models, supervised, unsupervised, and reinforcement learning approaches-identify and react to APT activities. The paper also discusses important obstacles to overcome when using machine learning (ML) for APT detection, such as problems with data quantity and quality, attacker evasion strategies, scalability issues, and more. We highlight the advantages and disadvantages of existing MLbased techniques in practice using real-world examples. The report also addresses future areas for research, highlighting the necessity of improved model robustness, adaptive learning capabilities, and cooperative efforts to remain ahead of developing cyber threats. With an emphasis on both the state of the art and potential directions for future research, this review seeks to give readers a thorough grasp of how machine learning (ML) can be used to fortify cyber security defences against advanced persistent threats (APTs) in large-scale network systems.",International Conferences on Contemporary Computing and Informatics,https://www.semanticscholar.org/paper/74e87669d0f46e77a3d6ce94f0de5569da96b1f4
b9229b862983e154888a1242f507afe4d6c42142,Impact of AI on cybersecurity and security compliance,2024,Adebola Folorunso; Temitope Adewumi; Adeola Adewa; Roy Okonkwo; Tayo Nathaniel Olawumi,"Artificial Intelligence (AI) is transforming the field of cybersecurity and reshaping security compliance practices. As cyber threats become increasingly complex, AI offers powerful tools for identifying, mitigating, and preventing attacks in real-time. AI-driven systems excel at processing vast amounts of data, detecting anomalies, and identifying patterns that traditional security systems might miss. Machine learning and deep learning algorithms enhance the ability to predict potential threats, reducing response time and improving the accuracy of threat detection. These capabilities make AI a valuable asset in addressing sophisticated threats such as zero-day vulnerabilities, advanced persistent threats (APTs), and ransomware attacks. In the realm of security compliance, AI plays a pivotal role by automating routine tasks such as monitoring, auditing, and reporting. This reduces the burden on organizations to manually enforce regulatory standards, leading to more efficient compliance with frameworks like GDPR, HIPAA, and PCI-DSS. AI can continuously assess systems to ensure that they meet compliance requirements, enhancing the ability to detect and respond to violations. Furthermore, AI contributes to governance by helping organizations develop robust security policies, track compliance metrics, and streamline incident response. However, the integration of AI in cybersecurity also presents challenges, including adversarial AI, data privacy concerns, and transparency in AI decision-making processes. Additionally, AI-driven attacks are an emerging threat that necessitates further research and regulation. Despite these challenges, the future of AI in cybersecurity and compliance looks promising, with advancements in predictive analytics, quantum computing, and autonomous security systems poised to further revolutionize the field. As AI technologies evolve, they will continue to play a critical role in fortifying cybersecurity defenses and ensuring regulatory compliance across industries.",Global Journal of Engineering and Technology Advances,https://www.semanticscholar.org/paper/b9229b862983e154888a1242f507afe4d6c42142
fd2ae7f848ed7ea06dc1d4c014f5923b01fae9cf,Mitigating SQL Injection Vulnerabilities with Oracle 23c SQL Firewall,2024,B. Harve; M. Krishnappa; Vivekananda Jayaram; Gokul Pandy; Prema Kumar Veerapaneni; Darshan Mohan Bidkar; Srivenkateswara Reddy Sankiti,"SQL injection (SQLi) is a major cybersecurity threat, exploiting vulnerabilities in database query handling to gain unauthorized access, bypass authentication, or execute malicious commands. Organizations increasingly require advanced defenses to counter this persistent risk. Oracle Database 23c addresses this challenge with the SQL Firewall, a feature designed to detect and block SQL injection attempts proactively. The SQL Firewall leverages query profiling, static analysis, and machine learning to identify malicious patterns and anomalies in real time. By comparing incoming queries against established baselines and predefined rules, it effectively mitigates various SQL injection techniques, including classic, blind, and time-based attacks. Its ability to adapt to new threats ensures robust protection in dynamic environments. This paper examines Oracle 23c's SQL Firewall architecture, detailing its detection and prevention mechanisms. It also evaluates the firewall's performance, demonstrating minimal impact on query execution and overall database operations. Case studies from financial and healthcare sectors highlight its practical effectiveness in reducing SQL injection attempts while maintaining system efficiency. Oracle 23c's SQL Firewall represents a critical evolution in database security, providing enterprises with a powerful tool to safeguard sensitive data and enhance compliance with stringent security requirements in production environments.","2024 First International Conference on Data, Computation and Communication (ICDCC)",https://www.semanticscholar.org/paper/fd2ae7f848ed7ea06dc1d4c014f5923b01fae9cf
c329f875118166f54443d0718c39424788ff2736,Novel Approach to Detect APT (Advanced Persistent Threat),2024,Anand Pashupatimath,"Abstract: In cyber security, APT stands for Advanced Persistent Threat. It refers to advanced and long-term cyber-attacks where an attacker gains unauthorized access to a network and remains invisible for a long period of time. APTs are difficult to detect and require a comprehensive security strategy that includes threat intelligence, technical intelligence, and continuous monitoring to effectively mitigate risk. This paper introduces a different approach to APT prevention by integrating advanced threat intelligence, machine learning algorithms, and proactive defense mechanisms. Our approach uses real-time data analysis, anomaly detection and behavioral profiling to identify potential threats early in their lifecycle",International Journal for Research in Applied Science and Engineering Technology,https://doi.org/10.22214/ijraset.2024.60342
4890f6ac1caff07b54f60ba186c8bafb558a54c1,Obfuscating Provenance-Based Forensic Investigations with Mapping System Meta-Behavior,2024,Anyuan Sang; Yuchen Wang; Li Yang; Junbo Jia; Lu Zhou,"The provenance graph technique has gained popularity for attack analysis, such as Advanced Persistent Threat (APT) attacks, by creating entity interaction graphs from host audit logs. While this method has shown promising analysis results and interpretability, its robustness against mimic attacks carried out by potentially skilled attackers has yet to be fully proven. Recent research has showcased adversarial methodologies targeting provenance-based Machine Learning (ML) detectors, leading to evasion attacks through the addition of corresponding nodes and edges to the feature space. However, these approaches face several challenges, including the difficulty in translating feature alterations into practical attack scenarios and limited applicability to other provenance graph-based detection schemes. In this study, we propose the Provenance-based Attack Investigation Obfuscation Framework(PAIOF), which proposes a novel obfuscation attack for the existing provenance-based forensic investigation system and demonstrates it needs to be extended and upgraded. More specifically, by thoughtfully analyzing key indicators from three classic provenance-based investigation approaches to set obfuscation goals. We establish an end-to-end mapping relationship between system operational behaviors and provenance graphs and create obfuscation programs guided by obfuscation goals to generate real attack instances. Our experiments demonstrate that our obfuscation scheme significantly reduces both the recall and precision of current state-of-the-art schemes in the DARPA Transparent Computing (TC) dataset and in simulated real-world attack scenarios. Furthermore, the meta-behavioral modeling approach of our system ensures its applicability in real-world scenarios, while we also discuss potential defenses against such attacks.",International Symposium on Recent Advances in Intrusion Detection,https://www.semanticscholar.org/paper/4890f6ac1caff07b54f60ba186c8bafb558a54c1
4f315c62ec9fdeae84917203ecd58710844a46b2,Performance Evaluation Elastic Security as Open Source Endpoint Detection and Response for Advanced Persistent Threat Cyberattack,2024,Zegar Pradipta Putra; Ruki Harwahyu; Evans Hebert,"Detecting APT using conventional information protection systems poses significant challenges. For instance, signature-based detection tools like antivirus primarily rely on predefined signature rules to identify malware. However, in scenarios like zero-day attacks where malware signatures are unknown, detection becomes unreliable. While EDR traditionally hinges on signature-based rules, recent advancements integrate machine learning techniques for enhanced detection capabilities. In this study, we conducted an evaluation of open-source EDR, specifically Elastic Security, for APT detection. APT attack vectors were simulated utilizing the Caldera Platform. The evaluation involved validating each attack vector sent by Caldera against detection alerts generated by Elastic Security. The detection outcomes revealed three categories: detected alerts conforming to predefined rules, undetected alerts despite predefined rules, and undetected alerts due to undefined rules. Some attack vectors lacked rule definitions, potentially resulting in elevated false positives. Additionally, certain attack vectors failed to trigger alerts despite rule definitions.","International Journal of Electrical, Computer, and Biomedical Engineering",https://www.semanticscholar.org/paper/4f315c62ec9fdeae84917203ecd58710844a46b2
fff6d1e2bb72ed94f43257567d5a0fa9555a7ad3,Predicting Future Cyber Threats: Analysing Trends and Predicting Future Cybersecurity Challenges,2024,Richard Aggrey; Emmanuel Adjirachor; Bright Ansah Adjei; Nana Adwoa Dsane; Karl Osei Afoduo,"As the sophistication of cyber threats grows, we move from traditional reactive cybersecurity to the implementation of predictive cybersecurity. This paper explores how more advanced technology, integrated systems, and state-sponsored attacks have created a complicated threat landscape requiring predictive threat management. An organisation can foresee future vulnerabilities by analysing trends such as phishing, ransomware, and advanced persistent threats (APTs) through logical correlation. This paper discusses the adoption of predictive models - both quantitative and qualitative methods - and using Artificial Intelligence (AI) and Machine Learning (ML) in real-time threat detection and situational awareness. For instance, the SolarWinds supply chain and the Ukraine power grid attacks show why predictive analysis is needed to deal with the risks. Due to ethical considerations, such as data bias or fairness, developing reliable predictive models is critical. To effectively predict threats, industries, governments, and researchers must collaborate and establish a resilient cybersecurity framework anticipating what is coming next.",International Journal For Multidisciplinary Research,https://www.semanticscholar.org/paper/fff6d1e2bb72ed94f43257567d5a0fa9555a7ad3
e0ce5fd5cdd126ade3abac2d48ae69d73b4f8002,Reimagining U.S. Cyber Defense Through Intelligent Automation,2024,Md Ismail Jobiullah; Sakera Begum; Jawad Sarwar; Amit Gupta; Vivek Kumar,"The explosion in the scale, sophistication, and persistence of cyber threats is a serious challenge to the national security and digital infrastructure of the United States. Traditional systems that rely on rules and signatures to detect cybersecurity threats are no longer sufficient for detecting and mitigating advanced persistent threats, zero-day attacks, and large-scale, coordinated cyber operations. This study examines the importance of next-generation Artificial Intelligence (AI) and Machine Learning (ML) solutions in the battle to enhance the US's cybersecurity capabilities. The main use case of the research is to test how sophisticated AI-based models can improve threat detection, prediction, and response in complex cyber environments.

The research examines key AI and ML technologies, including deep learning, reinforcement learning, anomaly detection models, and explainable artificial intelligence (XAI), with an emphasis on their applicability to intrusion detection, malware analysis, and automated incident response systems. Using a structured analytical framework and performance comparisons, the research explores how these techniques outperform traditional Cybersecurity methods in detection accuracy, response time, and adaptability to changing threats.

The results demonstrate that, with AI-enabled cybersecurity systems, threat identification is significantly improved in real time, and false-positive rates decrease, improving the operational efficiency of US cyber defense agencies. Furthermore, the incorporation of explainable AI helps address trust, transparency, and ethical issues related to autonomous decision-making in national security applications. The findings highlight the strategic importance of AI-powered cyber defense architectures and add to ongoing research by providing a comprehensive evaluation of next-generation AI and ML solutions as a cornerstone of resilient, proactive U.S. cyber defense strategies.",International Journal of Scientific Research and Modern Technology,https://www.semanticscholar.org/paper/e0ce5fd5cdd126ade3abac2d48ae69d73b4f8002
8f322699ce2696ab376325effabfefbfbff25f93,Research on Intelligent Cybersecurity Protection System in Cloud Computing Environment,2024,Yi Wang,"In the digital era, cloud computing has transformed data processing, storage, and analysis with its scalability and flexibility. However, it also introduces new security challenges, such as data breaches and unauthorized access, which are exacerbated by Advanced Persistent Threats (APT) and zero-day vulnerabilities. This study aims to construct an intelligent network security protection system that adapts to the dynamic cloud computing environment, leveraging artificial intelligence and machine learning to enhance security efficiency and accuracy. The research objectives include developing a system that maintains privacy protection and user experience while ensuring secure access to cloud services. The paper presents a multi-layered architecture for the intelligent cybersecurity protection system, incorporating data collection, threat detection, access control, and adaptive security policies. Experimental methods and results validate the system’s effectiveness, demonstrating improved detection rates and reduced false positives compared to existing solutions. The study concludes with a discussion on the model’s advantages, limitations, and future application prospects in the field of cloud computing security.",Innovation Science and Technology,https://www.semanticscholar.org/paper/8f322699ce2696ab376325effabfefbfbff25f93
7e39a2ca9fe2833513b1619e0bf7c11b1a2c31fe,Robust Network Anomaly Detection with K-Nearest Neighbors (KNN) Enhanced Digital Twins,2024,Peprah Obed Adjei; S. Tetarave; C. John; Madlyn Manneh; Parthasarathi Pattnayak,"Modern network security remains a critical concern in the digital landscape due to evolving cyber threats and increasingly sophisticated attack vectors such as Advanced Persistent Threats and Zero-Day Vulnerabilities. Leveraging advanced tech-nologies such as artificial intelligence (AI) and machine learning (ML) can enhance threat detection capabilities and improve incident response times when detecting and mitigating network security threats. On the other hand, an imbalanced dataset of network traffic in AI/ML models presents several challenges and can significantly impact the performance and effectiveness of the models to predict attacks. Our research aims to amplify the robustness of the imbalanced network traffic dataset to fit the analysis and adaptability of KNN-based Digital Twins dedicated to network anomaly detection. This paper capitalizes on the remarkable performance of the model, characterized by impeccable precision, recall, and F1-score, as indicated by the classification report with 99% accuracy. The confusion matrix further highlights the model's performance using the proposed robustness dataset, showing a minimal False Positive Rate (FPR) compared to similar works in the literature.",SoutheastCon,https://www.semanticscholar.org/paper/7e39a2ca9fe2833513b1619e0bf7c11b1a2c31fe
ddc5739c9649717f09a0aa0328a6e3cb44d16d66,TTPMapper: Accurate Mapping of TTPs from Unstructured CTI Reports,2024,A. Ali; Min-Chun Peng,"Cyber Threat Intelligence (CTI) is crucial for understanding and mitigating threats from Advanced Persistent Threat (APT) groups. APTs utilize various Tactics, Techniques, and Procedures (TTPs), as cataloged by MITRE ATT&CK, to execute their attacks. Identifying the specific techniques used by the APTs is vital for improving threat detection, enhancing situational awareness, streamlining incident response, and implementing proactive defense measures. The primary source for identification of these techniques is threat reports, as they contain detailed information about APT activities. However, extracting and mapping these TTPs from threat reports is challenging due to the unstructured nature of these reports, and variability in sentence structure and vocabulary. This paper presents TTPMapper, a novel approach to extract and map TTPs from threat reports accurately. Given the limitations in TTP descriptions and the need for extensive training data, TTPMapper incorporates data augmentation from sources like AlienVault, SNORT, and MITRE ATT&CK. TTPMapper comprises two machine learning models utilizing CyBERT: one trained on keyword-specific sentences and another on simplified and elaborated sentences. TTPMapper leverages multiple trained models to determine the most likely Technique for any given input. Additionally, we integrate GPT-4o to handle unseen sentences with low classification probabilities. This multi-model approach, combined with a heuristic confidence scoring system, enhances the accuracy of TTP mapping from unstructured text. We demonstrate TTPMapper's superior performance (94.08% accuracy) compared to existing models like TTPHunter in terms of accuracy, precision, recall, and F1-score.",2024 IEEE International Conference on Future Machine Learning and Data Science (FMLDS),https://www.semanticscholar.org/paper/ddc5739c9649717f09a0aa0328a6e3cb44d16d66
ab6d7be02af00aca459dbb8c323da743753b2a81,A Comparative Analysis of Advanced Persistent Threat Detection Methodologies: A Systematic Review,2025,Wentao Li,"Advanced Persistent Threats (APTs) represent sophisticated, long-term cyberattacks targeting critical infrastructure and sensitive data, posing significant challenges to conventional security mechanisms. This review systematically analyzes and compares state-of-the-art APT detection methodologies documented in recent scientific literature. The study examines peer-reviewed journals, conference proceedings, and seminal technical reports published between 2021 and 2025, focusing on detection frameworks, underlying technologies (including machine learning, deep learning, provenance analysis, and Large Language Models), performance metrics (accuracy, false positive rates, real-time capability), and operational constraints. Key findings indicate that approaches integrating behavioral analysis with artificial intelligence, particularly those leveraging provenance tracing and LLM-enhanced anomaly interpretation, demonstrate superior efficacy in identifying stealthy, multi-stage APT activities compared to signature-based or isolated ML solutions. Hybrid systems combining real-time data processing with contextual threat intelligence exhibit the highest resilience against evolving APT tactics. The conclusion underscores the necessity of adaptive, multi-layered detection frameworks and identifies emerging research trends, including explainable AI for forensic attribution and cross-platform detection standardization.",Applied and Computational Engineering,https://www.semanticscholar.org/paper/ab6d7be02af00aca459dbb8c323da743753b2a81
0fd8abfac6ea1180837c7e90541f2152034cf6cb,A Comparative Analysis of Machine Learning and Deep Learning Approaches for Multi Media Cybersecurity Threat Detection,2025,Anusha Lahoti; Apoorva Yadav; Nimisha Bhandari; Dolly Panthi; Deepak Sain,"Cyber security for multimedia data has become a critical concern in the digital era, with evolving threats such as malware, phishing, intrusion attempts, and advanced persistent threats. This article provides a comparative analysis of artificial intelligence approaches applied to cyber security threat detection. It examines various supervised, unsupervised, and reinforcement learning models. The study evaluates their performance across key parameters such as detection accuracy, false positive rate, computational efficiency, and adaptability to new threat patterns. While ML algorithms offer interpretability and faster training, DL models demonstrate superior capability in handling large-scale and complex data environments. Challenges like data imbalance, real-time processing, and adversarial attacks are also discussed. This article aims to guide researchers and practitioners in selecting appropriate models for specific cybersecurity scenarios, promoting more robust, scalable, and intelligent defense mechanisms against emerging cyber threats.",2025 3rd International Conference on Intelligent Cyber Physical Systems and Internet of Things (ICoICI),https://www.semanticscholar.org/paper/0fd8abfac6ea1180837c7e90541f2152034cf6cb
b4ba551c134bb531db8637f75dea2c73840fc2b8,A Hybrid Approach to Cloud Database Security: Integrating DL and Machine Learning for Threat Detection and Prevention,2025,Godavari Modalavalasa; Pranay Yadav,"The complexity and ongoing evolution of Advanced Persistent Threats (APTs) compromise the efficacy of conventional cybersecurity measures. Insider threats remain a critical concern in cloud environments, necessitating robust strategies for detection and mitigation. This study presents a new method for detecting intrusions in cloud databases that combines ML and DL approaches. The model used is the Autoencoder Multilayer Perceptron (AE-MLP). This research trains and tests its models using the CICDS 2019 dataset, which includes labeled data on network traffic indicating both typical and malicious activity. The AE-MLP model demonstrates superior performance, achieving 99% accuracy, 98.75% precision, 98.92% recall, and 98.79% F1-score, significantly outperforming other models The findings demonstrate that the AE-MLP model is a viable option for protecting cloud databases since it can identify cyber risks with high accuracy and low false positive and negative rates. The Research article also discusses the performance evaluation, including the training and testing accuracy over epochs and the impact of model complexity on detection efficiency.",International Conference Intelligent Data Communication Technologies and Internet Things,https://www.semanticscholar.org/paper/b4ba551c134bb531db8637f75dea2c73840fc2b8
c602fc710f0fd22852124f8e4f847b67232fda67,A deep Q-learning approach for adaptive cybersecurity threat detection in dynamic networks,2025,P. Bharathi; S. Selvaperumal; Narendran Ramasenderan; V. Thiruchelvam; Deepak Arun Annamalai; M. Jaya; B. Reddy,"Cybersecurity faces persistent challenges due to the rapid growth and complexity of network-based threats. Conventional rule-based systems and classical machine learning approaches often lack the adaptability required to detect advanced and dynamic attacks in real time. This study introduces a deep Q-learning framework for autonomous threat detection and mitigation within a simulated network environment that reflects realistic traffic, malicious behaviors, and system conditions. The framework incorporates experience replay and target network stabilization to strengthen learning and policy optimization. Evaluation was performed on a synthesized dataset containing benign traffic and multiple attack categories, including distributed denial of service (DDoS), phishing, advanced persistent threats, and malware. The proposed system achieved 96.7% detection accuracy, an F1-score of 0.94, and reduced detection latency to 50 ms. These results surpassed the performance of rule-based methods and traditional classifiers such as support vector machines, random forests, convolutional neural networks, and recurrent neural networks. A central contribution lies in combining dynamic feature selection with reinforcement learning (RL), allowing the agent to adapt to evolving threats and diverse network conditions. The findings demonstrate the potential of deep reinforcement learning (DRL) as a scalable and efficient solution for real-time cybersecurity defense.",Bulletin of Electrical Engineering and Informatics,https://www.semanticscholar.org/paper/c602fc710f0fd22852124f8e4f847b67232fda67
f00dae1f646f01113477ab213ccafcbf7b691bda,AI for Cybersecurity Threat Detection: A Machine Enabled Computing Perspective,2025,Mandakani Mishra; R. Pradhan; Kesab Agrawalla; Raveendranadh Bokka,"With the increasing sophistication of cyber threats through Advanced Persistent Threats, ransomware, and insider attacks, innovative cybersecurity strategy is required, and AI represents a crucial instrument that uses deep learning and reinforcement learning to determine, analyze, and mitigate risks. This paper discusses AI-based cybersecurity, outlining a new model for AI, which improves on threat detection and response efficiency by increasing explainability. Analyzing large datasets and recognizing attack patterns and vulnerabilities to predict them has significantly improved the anomaly detection system and threat mitigation. The model also ensures that it follows ethical standards, including bias and transparency in AI-driven security. The results of this study show the significant advancements of cybersecurity resilience by integrating AI into modern threat defense. This AI-based approach offers scalable, adaptive, and proactive security. It allows organizations to effectively be prepared to deal with increasingly changing cyber threats.","2025 International Conference on Advancements in Smart, Secure and Intelligent Computing (ASSIC)",https://www.semanticscholar.org/paper/f00dae1f646f01113477ab213ccafcbf7b691bda
